DateTime,Product,Quantity,Unit_Price,Revenue
2024-01-31 10:03,Chocolate Muffin,10.0,2.62,26.2
2024-11-30 16:09,Almond Danish,8.0,3.52,28.16
2024-01-27 13:10,Croissant,12.0,2.84,34.08
2024-03-31 10:31,Croissant,12.0,2.84,34.08
2024-03-13 13:50,Brownie,18.0,2.14,38.52
2024-04-05 09:02,Chocolate Muffin,4.0,2.6,10.4
2024-08-16 13:10,Chocolate Muffin,10.0,2.57,25.7
2024-01-13 07:40,Blueberry Muffin,10.0,2.59,25.9
2024-06-15 09:05,Focaccia,20.0,4.24,84.8
2024-08-28 10:12,Chocolate Muffin,11.0,2.55,28.05
2024-03-01 14:43,Baguette,-1.0,2.95,-2.95
2024-12-15 09:26,Cheesecake Slice,10.0,4.77,47.7
2024-05-14 13:51,Banana Bread,16.0,3.83,61.28
2024-04-28 10:32,Brownie,8.0,2.15,17.2
2024-05-27 11:43,Almond Danish,9.0,3.63,32.67
2024-10-14 14:57,Chocolate Muffin,15.0,2.45,36.75
2024-05-25 08:10,Cinnamon Roll,12.0,3.08,36.96
2024-01-16 09:24,Sourdough Bread,12.0,5.59,67.08
2024-02-04 09:59,Brownie,12.0,2.13,25.56
2024-08-23 10:05,Cinnamon Roll,12.0,3.06,36.72
2024-12-04 10:02,Banana Bread,11.0,3.88,42.68
2024-09-29 13:06,Chocolate Muffin,10.0,2.61,26.1
2024-12-30 10:38,Chocolate Muffin,13.0,2.62,34.06
2024-08-25 14:44,Croissant,8.0,2.79,22.32
2024-09-05 10:55,Carrot Cake Slice,14.0,4.64,64.96
2024-11-12 10:39,Blueberry Muffin,12.0,2.57,30.84
2024-12-20 09:23,Almond Danish,9.0,3.34,30.06
2024-01-17 12:05,Croissant,8.0,2.84,22.72
2024-11-17 10:51,Chocolate Muffin,7.0,2.39,16.73
2024-01-23 09:50,Focaccia,4.0,4.29,17.16
2024-12-12 08:20,Carrot Cake Slice,11.0,4.32,47.52
2024-01-13 09:24,Focaccia,13.0,4.4,57.2
2024-06-08 12:57,Croissant,9.0,2.81,25.29
2024-09-30 07:25,Cheesecake Slice,12.0,5.22,62.64
2024-08-22 08:00,Cinnamon Roll,9.0,3.12,28.08
2024-02-05 08:15,Banana Bread,14.0,3.82,53.48
2024-05-25 13:11,Brownie,10.0,2.26,22.6
2024-12-15 10:19,Croissant,12.0,2.88,34.56
2024-02-03 10:27,Cinnamon Roll,13.0,3.32,43.16
2024-03-30 09:38,Blueberry Muffin,9.0,2.59,23.31
2024-03-21 08:38,Chocolate Muffin,10.0,2.45,24.5
2024-02-24 11:45,Cinnamon Roll,11.0,3.33,36.63
2024-10-03 10:19,Chocolate Muffin,10.0,2.6,26.0
2024-06-14 08:59,Cheesecake Slice,16.0,5.06,80.96
2024-02-13 14:27,Focaccia,6.0,4.29,25.74
2024-06-24 11:00,Croissant,9.0,2.68,24.12
2024-10-09 10:38,Blueberry Muffin,14.0,2.47,34.58
2024-06-05 14:32,Baguette,10.0,3.06,30.6
2024-10-06 11:04,Croissant,10.0,2.88,28.8
2024-01-22 09:40,Cheesecake Slice,9.0,5.14,46.26
2024-10-26 10:28,Brownie,8.0,2.22,17.76
2024-01-30 09:07,Chocolate Muffin,13.0,2.57,33.41
2024-06-23 07:33,Baguette,14.0,2.97,41.58
2024-05-19 10:31,Chocolate Muffin,6.0,2.47,14.82
2024-03-05 11:17,Sourdough Bread,12.0,5.68,68.16
2024-03-08 09:44,Chocolate Muffin,12.0,2.47,29.64
2024-03-16 08:17,Banana Bread,10.0,3.91,39.1
2024-06-27 08:39,Croissant,12.0,2.82,33.84
2024-04-07 13:46,Sourdough Bread,13.0,5.28,68.64
2024-08-19 10:38,Chocolate Muffin,10.0,2.47,24.7
2024-02-10 12:58,Chocolate Muffin,10.0,2.58,25.8
2024-02-05 10:24,Croissant,13.0,2.81,36.53
2024-10-13 11:03,Brownie,7.0,2.2,15.4
2024-03-04 12:47,Sourdough Bread,10.0,5.45,54.5
2024-10-04 08:59,Croissant,9.0,2.92,26.28
2024-05-26 11:56,Brownie,11.0,2.17,23.87
2024-07-15 12:01,Croissant,9.0,2.71,24.39
2024-04-19 11:15,Banana Bread,10.0,4.03,40.3
2024-09-08 11:29,Chocolate Muffin,14.0,2.43,34.02
2024-12-30 10:49,Croissant,13.0,2.88,37.44
2024-12-22 08:48,Sourdough Bread,9.0,5.38,48.42
2024-09-17 09:26,Sourdough Bread,10.0,5.42,54.2
2024-12-03 11:28,Sourdough Bread,13.0,5.23,67.99
2024-02-06 15:15,Banana Bread,12.0,3.86,46.32
2024-01-11 07:34,Almond Danish,20.0,3.4,68.0
2024-09-04 09:31,Croissant,10.0,2.74,27.4
2024-12-07 11:55,Chocolate Muffin,8.0,2.54,20.32
2024-06-08 13:44,Carrot Cake Slice,9.0,4.62,41.58
2024-11-16 09:18,Chocolate Muffin,12.0,2.6,31.2
2024-06-24 12:53,Baguette,7.0,3.06,21.42
2024-10-30 11:28,Brownie,10.0,2.17,21.7
2024-10-26 10:10,Baguette,11.0,3.13,34.43
2024-07-12 12:32,Croissant,11.0,2.67,29.37
2024-04-19 15:41,Baguette,10.0,2.98,29.8
2024-12-06 09:08,Brownie,10.0,2.25,22.5
2024-10-09 12:31,Banana Bread,17.0,4.07,69.19
2024-05-22 10:25,Croissant,12.0,2.85,34.2
2024-03-15 10:20,Almond Danish,16.0,3.38,54.08
2024-11-25 14:20,Brownie,9.0,2.31,20.79
2024-07-09 11:44,Blueberry Muffin,20.0,2.43,48.6
2024-09-29 10:58,Brownie,13.0,2.16,28.08
2024-12-01 09:00,Carrot Cake Slice,9.0,4.68,42.12
2024-09-07 10:02,Almond Danish,8.0,3.36,26.88
2024-04-28 12:23,Chocolate Muffin,8.0,2.44,19.52
2024-11-02 10:23,Almond Danish,10.0,3.44,34.4
2024-03-10 09:30,Croissant,14.0,2.7,37.8
2024-05-26 12:00,Croissant,11.0,2.84,31.24
2024-11-16 13:29,Cinnamon Roll,12.0,3.18,38.16
2024-09-19 11:50,Chocolate Muffin,12.0,2.5,30.0
2024-12-15 10:16,Cheesecake Slice,13.0,5.1,66.3
2024-01-26 11:49,Croissant,11.0,2.75,30.25
2024-04-04 07:32,Chocolate Muffin,11.0,2.39,26.29
2024-05-16 09:15,Cheesecake Slice,13.0,4.94,64.22
2024-04-05 14:20,Blueberry Muffin,10.0,2.55,25.5
2024-09-01 13:43,Cinnamon Roll,12.0,3.21,38.52
2024-07-20 11:20,Carrot Cake Slice,12.0,4.41,52.92
2024-12-13 12:43,Croissant,9.0,2.7,24.3
2024-02-06 10:22,Chocolate Muffin,11.0,2.47,27.17
2024-12-10 09:00,Almond Danish,12.0,3.49,41.88
2024-07-20 10:47,Blueberry Muffin,14.0,2.52,35.28
2024-09-06 14:41,Almond Danish,13.0,3.4,44.2
2024-11-09 14:19,Brownie,10.0,2.22,22.2
2024-01-23 12:32,Croissant,11.0,2.74,30.14
2024-09-11 07:09,Chocolate Muffin,8.0,2.51,20.08
2024-08-20 10:36,Cinnamon Roll,8.0,3.07,24.56
2024-12-08 08:16,Chocolate Muffin,8.0,2.44,19.52
2024-03-23 08:52,Cinnamon Roll,9.0,3.31,29.79
2024-10-18 10:39,Croissant,8.0,2.77,22.16
2024-09-14 10:14,Baguette,12.0,2.97,35.64
2024-09-17 09:46,Brownie,12.0,2.1,25.2
2024-09-17 12:59,Croissant,10.0,2.7,27.0
2024-10-26 11:32,Chocolate Muffin,8.0,2.58,20.64
2024-05-31 09:39,Brownie,11.0,2.3,25.3
2024-07-05 12:34,Croissant,13.0,2.93,38.09
2024-08-27 12:02,Banana Bread,12.0,4.18,50.16
2024-07-05 16:10,Croissant,13.0,2.78,36.14
2024-12-30 10:25,Cinnamon Roll,8.0,3.35,26.8
2024-08-13 10:02,Chocolate Muffin,16.0,2.53,40.48
2024-06-27 09:15,Croissant,13.0,2.92,37.96
2024-11-21 13:05,Carrot Cake Slice,18.0,4.61,82.98
2024-11-04 11:55,Sourdough Bread,12.0,5.38,64.56
2024-07-15 09:38,Chocolate Muffin,12.0,2.55,30.6
2024-06-22 10:29,Croissant,10.0,2.69,26.9
2024-03-31 09:43,Croissant,10.0,2.68,26.8
2024-01-02 11:23,Focaccia,8.0,4.33,34.64
2024-04-14 09:15,Blueberry Muffin,7.0,2.45,17.15
2024-03-15 07:12,Banana Bread,5.0,3.85,19.25
2024-12-08 08:50,Chocolate Muffin,11.0,2.47,27.17
2024-10-05 13:18,Chocolate Muffin,12.0,2.39,28.68
2024-04-06 13:42,Brownie,11.0,2.13,23.43
2024-11-03 10:08,Brownie,-1.0,2.21,-2.21
2024-07-21 15:38,Croissant,5.0,2.8,14.0
2024-05-19 10:11,Cinnamon Roll,10.0,3.22,32.2
2024-08-25 11:30,Carrot Cake Slice,8.0,4.62,36.96
2024-08-04 10:45,Baguette,13.0,2.95,38.35
2024-08-04 09:28,Croissant,10.0,2.68,26.8
2024-06-08 08:39,Brownie,12.0,2.27,27.24
2024-09-26 12:43,Croissant,11.0,2.77,30.47
2024-05-27 10:21,Cinnamon Roll,12.0,3.08,36.96
2024-02-20 13:22,Almond Danish,14.0,3.46,48.44
2024-05-04 08:25,Croissant,16.0,2.84,45.44
2024-12-02 11:05,Cinnamon Roll,10.0,3.3,33.0
2024-10-31 10:53,Almond Danish,9.0,3.53,31.77
2024-11-27 08:13,Almond Danish,13.0,3.64,47.32
2024-05-16 09:24,Baguette,13.0,2.93,38.09
2024-11-26 11:27,Sourdough Bread,12.0,5.62,67.44
2024-05-28 10:30,Brownie,11.0,2.17,23.87
2024-03-18 13:44,Blueberry Muffin,11.0,2.47,27.17
2024-09-26 09:21,Sourdough Bread,16.0,5.58,89.28
2024-02-09 08:06,Brownie,16.0,2.3,36.8
2024-05-14 15:26,Almond Danish,15.0,3.66,54.9
2024-09-04 08:39,Almond Danish,8.0,3.52,28.16
2024-04-30 10:17,Baguette,8.0,2.86,22.88
2024-09-19 12:02,Cinnamon Roll,9.0,3.17,28.53
2024-11-25 10:04,Baguette,12.0,3.03,36.36
2024-03-14 10:38,Almond Danish,10.0,3.55,35.5
2024-06-02 11:12,Croissant,11.0,2.71,29.81
2024-12-01 10:23,Sourdough Bread,7.0,5.3,37.1
2024-05-18 10:46,Brownie,13.0,2.16,28.08
2024-02-14 15:24,Blueberry Muffin,9.0,2.43,21.87
2024-07-18 09:09,Blueberry Muffin,10.0,2.39,23.9
2024-06-24 10:00,Croissant,11.0,2.93,32.23
2024-09-03 12:15,Cheesecake Slice,9.0,4.94,44.46
2024-11-23 13:06,Brownie,11.0,2.11,23.21
2024-10-04 11:39,Carrot Cake Slice,5.0,4.65,23.25
2024-10-05 14:52,Baguette,9.0,2.92,26.28
2024-10-20 10:15,Banana Bread,16.0,3.91,62.56
2024-11-15 12:57,Cinnamon Roll,11.0,3.1,34.1
2024-10-04 07:25,Carrot Cake Slice,11.0,4.64,51.04
2024-04-24 08:04,Baguette,10.0,2.93,29.3
2024-12-24 11:18,Chocolate Muffin,10.0,2.53,25.3
2024-06-20 11:17,Cinnamon Roll,10.0,3.09,30.9
2024-05-03 11:02,Croissant,9.0,2.74,24.66
2024-04-05 12:19,Baguette,9.0,3.13,28.17
2024-05-03 07:22,Chocolate Muffin,8.0,2.61,20.88
2024-02-24 10:32,Croissant,10.0,2.68,26.8
2024-09-14 14:49,Cheesecake Slice,8.0,4.92,39.36
2024-02-15 13:28,Cinnamon Roll,16.0,3.28,52.48
2024-11-29 08:43,Baguette,12.0,3.04,36.48
2024-11-17 15:36,Carrot Cake Slice,11.0,4.44,48.84
2024-11-11 07:56,Croissant,9.0,2.88,25.92
2024-02-03 10:42,Baguette,10.0,3.04,30.4
2024-08-10 09:55,Croissant,14.0,2.82,39.48
2024-07-12 10:02,Carrot Cake Slice,18.0,4.4,79.2
2024-11-18 09:20,Sourdough Bread,11.0,5.25,57.75
2024-09-05 07:18,Croissant,11.0,2.81,30.91
2024-09-22 10:46,Croissant,13.0,2.86,37.18
2024-07-07 09:08,Sourdough Bread,7.0,5.64,39.48
2024-11-14 10:26,Baguette,16.0,2.92,46.72
2024-10-01 07:42,Cinnamon Roll,11.0,3.27,35.97
2024-08-27 11:26,Cinnamon Roll,12.0,3.23,38.76
2024-02-26 11:30,Brownie,14.0,2.22,31.08
2024-09-18 14:50,Chocolate Muffin,11.0,2.41,26.51
2024-05-02 09:27,Baguette,13.0,3.08,40.04
2024-12-07 10:46,Brownie,11.0,2.17,23.87
2024-03-03 09:20,Cinnamon Roll,12.0,3.24,38.88
2024-05-17 09:18,Banana Bread,10.0,3.86,38.6
2024-11-07 07:06,Carrot Cake Slice,15.0,4.56,68.4
2024-01-14 11:09,Croissant,12.0,2.77,33.24
2024-03-28 11:17,Chocolate Muffin,-1.0,2.42,-2.42
2024-10-14 10:04,Croissant,11.0,2.88,31.68
2024-03-21 10:31,Carrot Cake Slice,14.0,4.43,62.02
2024-06-23 10:05,Croissant,10.0,2.71,27.1
2024-12-07 10:34,Almond Danish,12.0,3.64,43.68
2024-09-06 11:27,Cinnamon Roll,10.0,3.08,30.8
2024-11-21 10:53,Cinnamon Roll,15.0,3.14,47.1
2024-03-23 10:31,Brownie,13.0,2.2,28.6
2024-02-23 10:44,Brownie,10.0,2.17,21.7
2024-03-29 11:19,Baguette,17.0,3.02,51.34
2024-02-21 15:16,Brownie,11.0,2.23,24.53
2024-03-06 11:50,Cinnamon Roll,12.0,3.3,39.6
2024-06-01 10:25,Focaccia,16.0,4.4,70.4
2024-06-11 09:29,Blueberry Muffin,11.0,2.54,27.94
2024-03-19 09:47,Baguette,18.0,3.04,54.72
2024-06-22 11:02,Brownie,12.0,2.25,27.0
2024-09-02 11:42,Cinnamon Roll,11.0,3.21,35.31
2024-08-21 08:33,Carrot Cake Slice,14.0,4.58,64.12
2024-01-05 08:55,Blueberry Muffin,12.0,2.42,29.04
2024-01-03 09:41,Croissant,12.0,2.79,33.48
2024-09-20 09:07,Banana Bread,10.0,4.2,42.0
2024-08-28 12:41,Focaccia,9.0,4.31,38.79
2024-04-24 15:11,Croissant,7.0,2.84,19.88
2024-12-07 09:31,Chocolate Muffin,11.0,2.55,28.05
2024-06-07 07:29,Brownie,9.0,2.14,19.26
2024-04-26 10:38,Croissant,13.0,2.79,36.27
2024-04-15 12:25,Baguette,9.0,3.02,27.18
2024-04-21 10:15,Brownie,12.0,2.17,26.04
2024-12-09 16:35,Focaccia,15.0,4.17,62.55
2024-03-31 12:41,Almond Danish,7.0,3.55,24.85
2024-07-26 11:39,Sourdough Bread,11.0,5.48,60.28
2024-12-15 13:06,Focaccia,9.0,4.27,38.43
2024-08-04 10:31,Brownie,11.0,2.31,25.41
2024-09-14 12:08,Brownie,11.0,2.3,25.3
2024-11-25 11:15,Croissant,9.0,2.71,24.39
2024-09-28 08:25,Blueberry Muffin,10.0,2.56,25.6
2024-11-26 10:32,Baguette,10.0,3.05,30.5
2024-03-10 08:39,Croissant,8.0,2.73,21.84
2024-11-25 07:51,Croissant,8.0,2.93,23.44
2024-07-19 09:10,Croissant,14.0,2.84,39.76
2024-02-14 11:17,Chocolate Muffin,11.0,2.5,27.5
2024-01-05 16:35,Croissant,8.0,2.82,22.56
2024-09-20 10:49,Almond Danish,10.0,3.52,35.2
2024-09-09 08:15,Cinnamon Roll,8.0,3.33,26.64
2024-01-06 09:01,Baguette,7.0,3.03,21.21
2024-12-18 14:13,Brownie,12.0,2.1,25.2
2024-07-20 08:12,Chocolate Muffin,13.0,2.39,31.07
2024-06-15 10:36,Croissant,11.0,2.78,30.58
2024-01-13 10:22,Carrot Cake Slice,12.0,4.49,53.88
2024-10-02 09:49,Cinnamon Roll,10.0,3.31,33.1
2024-09-03 11:54,Blueberry Muffin,7.0,2.56,17.92
2024-08-11 09:17,Blueberry Muffin,12.0,2.52,30.24
2024-02-22 12:36,Brownie,12.0,2.28,27.36
2024-04-09 10:27,Cinnamon Roll,12.0,3.24,38.88
2024-12-30 08:06,Banana Bread,5.0,4.11,20.55
2024-10-24 08:24,Almond Danish,10.0,3.4,34.0
2024-02-22 09:21,Chocolate Muffin,9.0,2.55,22.95
2024-09-18 10:54,Cinnamon Roll,12.0,3.21,38.52
2024-04-09 07:10,Carrot Cake Slice,15.0,4.68,70.2
2024-04-14 07:14,Brownie,11.0,2.28,25.08
2024-10-21 08:46,Cheesecake Slice,9.0,4.94,44.46
2024-10-11 13:45,Sourdough Bread,10.0,5.24,52.4
2024-12-11 13:27,Banana Bread,10.0,4.15,41.5
2024-05-02 09:05,Brownie,12.0,2.19,26.28
2024-12-04 09:10,Carrot Cake Slice,16.0,4.65,74.4
2024-11-04 08:42,Baguette,8.0,3.06,24.48
2024-08-31 08:38,Carrot Cake Slice,10.0,4.48,44.8
2024-03-04 15:18,Banana Bread,14.0,4.03,56.42
2024-08-03 09:30,Banana Bread,14.0,4.03,56.42
2024-06-06 13:07,Brownie,8.0,2.22,17.76
2024-08-09 09:50,Brownie,10.0,2.17,21.7
2024-02-24 10:22,Focaccia,14.0,3.99,55.86
2024-08-05 07:50,Sourdough Bread,14.0,5.68,79.52
2024-11-23 10:08,Croissant,9.0,2.8,25.2
2024-10-29 11:27,Focaccia,11.0,4.2,46.2
2024-07-25 08:00,Chocolate Muffin,10.0,2.41,24.1
2024-10-12 09:46,Croissant,10.0,2.88,28.8
2024-06-17 11:09,Blueberry Muffin,11.0,2.48,27.28
2024-06-15 07:43,Almond Danish,16.0,3.64,58.24
2024-06-07 07:21,Carrot Cake Slice,19.0,4.56,86.64
2024-04-25 10:20,Sourdough Bread,-1.0,5.77,-5.77
2024-01-04 10:27,Banana Bread,13.0,3.86,50.18
2024-06-22 10:36,Cinnamon Roll,9.0,3.14,28.26
2024-06-18 12:41,Baguette,17.0,3.03,51.51
2024-06-17 09:19,Cinnamon Roll,10.0,3.27,32.7
2024-05-27 12:49,Croissant,12.0,2.74,32.88
2024-12-22 08:40,Baguette,13.0,2.97,38.61
2024-01-15 09:51,Sourdough Bread,9.0,5.54,49.86
2024-05-23 13:20,Blueberry Muffin,12.0,2.46,29.52
2024-03-30 10:45,Croissant,6.0,2.74,16.44
2024-05-29 10:30,Cinnamon Roll,14.0,3.36,47.04
2024-12-28 11:46,Cinnamon Roll,10.0,3.22,32.2
2024-10-27 13:52,Banana Bread,13.0,3.82,49.66
2024-02-10 10:49,Almond Danish,8.0,3.47,27.76
2024-04-26 12:31,Croissant,10.0,2.75,27.5
2024-11-28 11:24,Cinnamon Roll,10.0,3.21,32.1
2024-08-24 15:42,Focaccia,12.0,4.02,48.24
2024-11-15 09:16,Almond Danish,13.0,3.56,46.28
2024-08-06 16:26,Almond Danish,16.0,3.44,55.04
2024-11-02 09:34,Baguette,11.0,2.95,32.45
2024-10-25 10:44,Sourdough Bread,11.0,5.25,57.75
2024-07-07 13:16,Brownie,7.0,2.1,14.7
2024-03-31 08:44,Chocolate Muffin,11.0,2.39,26.29
2024-05-13 11:42,Cinnamon Roll,14.0,3.05,42.7
2024-07-01 08:30,Cheesecake Slice,10.0,4.98,49.8
2024-07-26 09:26,Focaccia,13.0,4.37,56.81
2024-03-02 08:04,Brownie,4.0,2.22,8.88
2024-03-27 09:22,Blueberry Muffin,10.0,2.5,25.0
2024-10-18 11:41,Brownie,10.0,2.18,21.8
2024-06-09 09:55,Cheesecake Slice,18.0,5.01,90.18
2024-12-08 13:16,Sourdough Bread,14.0,5.73,80.22
2024-11-02 11:48,Sourdough Bread,10.0,5.4,54.0
2024-05-18 09:58,Cheesecake Slice,11.0,5.02,55.22
2024-10-14 11:51,Focaccia,7.0,4.17,29.19
2024-10-03 11:37,Sourdough Bread,11.0,5.52,60.72
2024-05-18 09:07,Carrot Cake Slice,15.0,4.66,69.9
2024-11-05 13:03,Croissant,11.0,2.74,30.14
2024-06-24 10:53,Brownie,12.0,2.12,25.44
2024-08-15 09:39,Baguette,11.0,2.88,31.68
2024-08-31 11:16,Croissant,4.0,2.75,11.0
2024-01-19 08:34,Brownie,11.0,2.24,24.64
2024-12-15 09:58,Sourdough Bread,-1.0,5.38,-5.38
2024-11-18 11:36,Croissant,11.0,2.84,31.24
2024-05-02 15:08,Brownie,14.0,2.29,32.06
2024-09-28 11:45,Cheesecake Slice,10.0,5.12,51.2
2024-01-11 11:48,Cinnamon Roll,18.0,3.32,59.76
2024-11-06 09:37,Brownie,-1.0,2.18,-2.18
2024-01-18 14:35,Carrot Cake Slice,11.0,4.4,48.4
2024-11-16 11:46,Brownie,8.0,2.16,17.28
2024-04-20 10:29,Chocolate Muffin,9.0,2.44,21.96
2024-08-07 10:49,Cinnamon Roll,12.0,3.25,39.0
2024-12-27 09:52,Blueberry Muffin,9.0,2.49,22.41
2024-04-04 09:25,Chocolate Muffin,10.0,2.61,26.1
2024-08-02 09:08,Cinnamon Roll,10.0,3.19,31.9
2024-03-31 10:16,Sourdough Bread,15.0,5.51,82.65
2024-10-27 10:15,Croissant,10.0,2.79,27.9
2024-07-15 09:52,Cinnamon Roll,13.0,3.13,40.69
2024-02-18 13:35,Cinnamon Roll,15.0,3.21,48.15
2024-12-15 08:20,Baguette,11.0,2.87,31.57
2024-07-26 13:30,Chocolate Muffin,9.0,2.62,23.58
2024-09-19 11:03,Brownie,10.0,2.2,22.0
2024-04-24 09:19,Chocolate Muffin,14.0,2.38,33.32
2024-11-21 10:11,Croissant,14.0,2.92,40.88
2024-09-30 12:27,Banana Bread,13.0,3.93,51.09
2024-06-26 10:15,Blueberry Muffin,10.0,2.56,25.6
2024-08-07 13:07,Blueberry Muffin,13.0,2.45,31.85
2024-05-01 08:45,Brownie,14.0,2.18,30.52
2024-03-31 13:07,Sourdough Bread,8.0,5.32,42.56
2024-07-17 10:46,Cinnamon Roll,13.0,3.05,39.65
2024-01-22 08:32,Croissant,14.0,2.85,39.9
2024-10-27 14:01,Croissant,12.0,2.9,34.8
2024-07-21 09:53,Croissant,9.0,2.83,25.47
2024-05-29 08:23,Croissant,10.0,2.87,28.7
2024-07-27 08:31,Blueberry Muffin,14.0,2.43,34.02
2024-10-17 10:50,Chocolate Muffin,12.0,2.52,30.24
2024-04-13 12:44,Croissant,10.0,2.8,28.0
2024-04-15 09:41,Croissant,10.0,2.68,26.8
2024-09-19 12:22,Cinnamon Roll,14.0,3.21,44.94
2024-09-29 11:53,Carrot Cake Slice,13.0,4.49,58.37
2024-03-20 11:52,Croissant,12.0,2.94,35.28
2024-06-11 11:00,Cinnamon Roll,16.0,3.16,50.56
2024-03-24 10:48,Croissant,12.0,2.92,35.04
2024-10-17 09:20,Baguette,15.0,2.99,44.85
2024-11-25 07:40,Cinnamon Roll,8.0,3.14,25.12
2024-11-16 13:06,Croissant,9.0,2.68,24.12
2024-10-06 14:26,Chocolate Muffin,10.0,2.44,24.4
2024-10-20 08:43,Sourdough Bread,12.0,5.23,62.76
2024-07-20 08:28,Sourdough Bread,12.0,5.64,67.68
2024-03-20 12:03,Blueberry Muffin,9.0,2.39,21.51
2024-10-19 08:54,Sourdough Bread,7.0,5.4,37.8
2024-05-23 10:00,Brownie,13.0,2.2,28.6
2024-03-10 16:28,Blueberry Muffin,15.0,2.4,36.0
2024-10-28 09:32,Blueberry Muffin,13.0,2.52,32.76
2024-03-03 12:30,Banana Bread,13.0,4.19,54.47
2024-03-13 08:28,Cinnamon Roll,9.0,3.25,29.25
2024-04-29 11:23,Croissant,11.0,2.92,32.12
2024-12-24 13:29,Brownie,14.0,2.21,30.94
2024-06-29 13:29,Cinnamon Roll,11.0,3.33,36.63
2024-03-17 08:57,Sourdough Bread,10.0,5.63,56.3
2024-08-05 11:49,Blueberry Muffin,8.0,2.57,20.56
2024-04-17 12:18,Cinnamon Roll,13.0,3.14,40.82
2024-07-06 16:44,Sourdough Bread,11.0,5.32,58.52
2024-06-26 11:59,Cinnamon Roll,10.0,3.22,32.2
2024-06-29 10:48,Chocolate Muffin,10.0,2.57,25.7
2024-09-13 08:30,Sourdough Bread,13.0,5.27,68.51
2024-08-03 11:06,Carrot Cake Slice,10.0,4.67,46.7
2024-12-07 11:57,Blueberry Muffin,15.0,2.43,36.45
2024-04-10 11:48,Chocolate Muffin,9.0,2.61,23.49
2024-08-16 15:20,Blueberry Muffin,8.0,2.56,20.48
2024-01-20 12:04,Blueberry Muffin,12.0,2.54,30.48
2024-10-20 08:12,Cinnamon Roll,12.0,3.3,39.6
2024-12-30 08:09,Baguette,14.0,2.9,40.6
2024-05-07 08:42,Baguette,11.0,2.87,31.57
2024-10-04 11:11,Brownie,8.0,2.3,18.4
2024-06-09 09:28,Croissant,8.0,2.8,22.4
2024-05-01 09:08,Almond Danish,5.0,3.47,17.35
2024-09-08 09:49,Blueberry Muffin,12.0,2.5,30.0
2024-04-26 09:05,Sourdough Bread,8.0,5.52,44.16
2024-09-18 09:47,Brownie,13.0,2.2,28.6
2024-05-26 12:41,Croissant,16.0,2.92,46.72
2024-02-24 12:10,Carrot Cake Slice,11.0,4.36,47.96
2024-11-06 09:34,Cinnamon Roll,10.0,3.32,33.2
2024-08-08 11:40,Blueberry Muffin,10.0,2.4,24.0
2024-08-03 10:36,Cinnamon Roll,11.0,3.16,34.76
2024-10-26 11:46,Blueberry Muffin,11.0,2.45,26.95
2024-11-01 08:08,Almond Danish,12.0,3.57,42.84
2024-05-18 13:20,Baguette,9.0,2.95,26.55
2024-09-08 07:52,Brownie,16.0,2.11,33.76
2024-01-27 09:09,Cinnamon Roll,15.0,3.24,48.6
2024-02-14 13:04,Carrot Cake Slice,9.0,4.5,40.5
2024-08-04 10:35,Croissant,7.0,2.79,19.53
2024-09-17 13:19,Baguette,17.0,3.14,53.38
2024-12-30 14:11,Blueberry Muffin,9.0,2.58,23.22
2024-11-28 10:56,Sourdough Bread,11.0,5.46,60.06
2024-05-19 11:20,Croissant,9.0,2.79,25.11
2024-01-30 10:38,Cinnamon Roll,9.0,3.26,29.34
2024-07-24 08:21,Blueberry Muffin,11.0,2.58,28.38
2024-02-16 09:25,Brownie,12.0,2.19,26.28
2024-08-01 10:35,Sourdough Bread,14.0,5.26,73.64
2024-05-17 11:04,Carrot Cake Slice,11.0,4.63,50.93
2024-06-11 14:19,Sourdough Bread,13.0,5.36,69.68
2024-06-22 09:22,Banana Bread,13.0,3.8,49.4
2024-11-28 08:34,Brownie,10.0,2.1,21.0
2024-09-19 09:47,Baguette,11.0,3.04,33.44
2024-07-22 14:21,Chocolate Muffin,10.0,2.57,25.7
2024-08-28 09:24,Chocolate Muffin,13.0,2.56,33.28
2024-06-16 13:48,Chocolate Muffin,11.0,2.56,28.16
2024-03-27 11:46,Chocolate Muffin,14.0,2.38,33.32
2024-04-08 09:40,Baguette,9.0,2.89,26.01
2024-02-16 09:34,Carrot Cake Slice,17.0,4.43,75.31
2024-04-19 08:01,Blueberry Muffin,14.0,2.55,35.7
2024-09-05 09:25,Sourdough Bread,12.0,5.31,63.72
2024-06-12 12:56,Banana Bread,13.0,3.81,49.53
2024-10-27 09:19,Chocolate Muffin,9.0,2.45,22.05
2024-08-03 09:34,Cinnamon Roll,12.0,3.35,40.2
2024-11-16 11:20,Banana Bread,10.0,4.0,40.0
2024-06-14 14:20,Almond Danish,14.0,3.6,50.4
2024-04-09 13:14,Sourdough Bread,10.0,5.73,57.3
2024-01-28 09:35,Almond Danish,11.0,3.47,38.17
2024-03-15 12:13,Cinnamon Roll,8.0,3.17,25.36
2024-10-19 09:23,Brownie,14.0,2.11,29.54
2024-05-18 13:37,Blueberry Muffin,13.0,2.47,32.11
2024-03-22 09:24,Banana Bread,10.0,3.9,39.0
2024-05-19 10:17,Croissant,9.0,2.73,24.57
2024-06-18 14:46,Chocolate Muffin,6.0,2.6,15.6
2024-11-23 10:22,Almond Danish,9.0,3.47,31.23
